id,nome,tipo_nome,genero,raca,cultura_subraca,regiao_primaria,regioes_compativeis,status,fonte_base,fonte_url,observacao
FRN04930,Tarmash,nome,masculino,Dragonborn,Dragonborn de Tymanther,Tymanther,Chessenta; Unther border; Akanamere; eastern Inner Sea,gerado_compativel,D&D Basic Rules 2014 + Sword Coast Adventurer’s Guide — dragonborn,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN04931,Krivinn,nome,masculino,Dragonborn,Dragonborn de Tymanther,Tymanther,Chessenta; Unther border; Akanamere; eastern Inner Sea,gerado_compativel,D&D Basic Rules 2014 + Sword Coast Adventurer’s Guide — dragonborn,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN04932,Nadmash,nome,masculino,Dragonborn,Dragonborn de Tymanther,Tymanther,Chessenta; Unther border; Akanamere; eastern Inner Sea,gerado_compativel,D&D Basic Rules 2014 + Sword Coast Adventurer’s Guide — dragonborn,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN04933,Rhorash,nome,masculino,Dragonborn,Dragonborn de Tymanther,Tymanther,Chessenta; Unther border; Akanamere; eastern Inner Sea,gerado_compativel,D&D Basic Rules 2014 + Sword Coast Adventurer’s Guide — dragonborn,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN04934,Veshinn,nome,masculino,Dragonborn,Dragonborn de Tymanther,Tymanther,Chessenta; Unther border; Akanamere; eastern Inner Sea,gerado_compativel,D&D Basic Rules 2014 + Sword Coast Adventurer’s Guide — dragonborn,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN04935,Medmash,nome,masculino,Dragonborn,Dragonborn de Tymanther,Tymanther,Chessenta; Unther border; Akanamere; eastern Inner Sea,gerado_compativel,D&D Basic Rules 2014 + Sword Coast Adventurer’s Guide — dragonborn,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN04936,Kharhan,nome,masculino,Dragonborn,Dragonborn de Tymanther,Tymanther,Chessenta; Unther border; Akanamere; eastern Inner Sea,gerado_compativel,D&D Basic Rules 2014 + Sword Coast Adventurer’s Guide — dragonborn,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN04937,Krivkar,nome,masculino,Dragonborn,Dragonborn de Tymanther,Tymanther,Chessenta; Unther border; Akanamere; eastern Inner Sea,gerado_compativel,D&D Basic Rules 2014 + Sword Coast Adventurer’s Guide — dragonborn,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN04938,Bharjed,nome,masculino,Dragonborn,Dragonborn de Tymanther,Tymanther,Chessenta; Unther border; Akanamere; eastern Inner Sea,gerado_compativel,D&D Basic Rules 2014 + Sword Coast Adventurer’s Guide — dragonborn,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN04939,Pandesh,nome,masculino,Dragonborn,Dragonborn de Tymanther,Tymanther,Chessenta; Unther border; Akanamere; eastern Inner Sea,gerado_compativel,D&D Basic Rules 2014 + Sword Coast Adventurer’s Guide — dragonborn,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN04940,Bharash,nome,masculino,Dragonborn,Dragonborn de Tymanther,Tymanther,Chessenta; Unther border; Akanamere; eastern Inner Sea,gerado_compativel,D&D Basic Rules 2014 + Sword Coast Adventurer’s Guide — dragonborn,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN04941,Donrash,nome,masculino,Dragonborn,Dragonborn de Tymanther,Tymanther,Chessenta; Unther border; Akanamere; eastern Inner Sea,gerado_compativel,D&D Basic Rules 2014 + Sword Coast Adventurer’s Guide — dragonborn,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN04942,Krivarr,nome,masculino,Dragonborn,Dragonborn de Tymanther,Tymanther,Chessenta; Unther border; Akanamere; eastern Inner Sea,gerado_compativel,D&D Basic Rules 2014 + Sword Coast Adventurer’s Guide — dragonborn,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN04943,Pandinn,nome,masculino,Dragonborn,Dragonborn de Tymanther,Tymanther,Chessenta; Unther border; Akanamere; eastern Inner Sea,gerado_compativel,D&D Basic Rules 2014 + Sword Coast Adventurer’s Guide — dragonborn,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN04944,Pandhun,nome,masculino,Dragonborn,Dragonborn de Tymanther,Tymanther,Chessenta; Unther border; Akanamere; eastern Inner Sea,gerado_compativel,D&D Basic Rules 2014 + Sword Coast Adventurer’s Guide — dragonborn,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN04945,Khargar,nome,masculino,Dragonborn,Dragonborn de Tymanther,Tymanther,Chessenta; Unther border; Akanamere; eastern Inner Sea,gerado_compativel,D&D Basic Rules 2014 + Sword Coast Adventurer’s Guide — dragonborn,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN04946,Kharash,nome,masculino,Dragonborn,Dragonborn de Tymanther,Tymanther,Chessenta; Unther border; Akanamere; eastern Inner Sea,gerado_compativel,D&D Basic Rules 2014 + Sword Coast Adventurer’s Guide — dragonborn,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN04947,Patmash,nome,masculino,Dragonborn,Dragonborn de Tymanther,Tymanther,Chessenta; Unther border; Akanamere; eastern Inner Sea,gerado_compativel,D&D Basic Rules 2014 + Sword Coast Adventurer’s Guide — dragonborn,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN04948,Krivesh,nome,masculino,Dragonborn,Dragonborn de Tymanther,Tymanther,Chessenta; Unther border; Akanamere; eastern Inner Sea,gerado_compativel,D&D Basic Rules 2014 + Sword Coast Adventurer’s Guide — dragonborn,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN04949,Mehmash,nome,masculino,Dragonborn,Dragonborn de Tymanther,Tymanther,Chessenta; Unther border; Akanamere; eastern Inner Sea,gerado_compativel,D&D Basic Rules 2014 + Sword Coast Adventurer’s Guide — dragonborn,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN04950,Kharesh,nome,masculino,Dragonborn,Dragonborn de Tymanther,Tymanther,Chessenta; Unther border; Akanamere; eastern Inner Sea,gerado_compativel,D&D Basic Rules 2014 + Sword Coast Adventurer’s Guide — dragonborn,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN04951,Nadrash,nome,masculino,Dragonborn,Dragonborn de Tymanther,Tymanther,Chessenta; Unther border; Akanamere; eastern Inner Sea,gerado_compativel,D&D Basic Rules 2014 + Sword Coast Adventurer’s Guide — dragonborn,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN04952,Sharash,nome,masculino,Dragonborn,Dragonborn de Tymanther,Tymanther,Chessenta; Unther border; Akanamere; eastern Inner Sea,gerado_compativel,D&D Basic Rules 2014 + Sword Coast Adventurer’s Guide — dragonborn,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN04953,Kharhun,nome,masculino,Dragonborn,Dragonborn de Tymanther,Tymanther,Chessenta; Unther border; Akanamere; eastern Inner Sea,gerado_compativel,D&D Basic Rules 2014 + Sword Coast Adventurer’s Guide — dragonborn,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN04954,Pandarr,nome,masculino,Dragonborn,Dragonborn de Tymanther,Tymanther,Chessenta; Unther border; Akanamere; eastern Inner Sea,gerado_compativel,D&D Basic Rules 2014 + Sword Coast Adventurer’s Guide — dragonborn,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN04955,Kharjed,nome,masculino,Dragonborn,Dragonborn de Tymanther,Tymanther,Chessenta; Unther border; Akanamere; eastern Inner Sea,gerado_compativel,D&D Basic Rules 2014 + Sword Coast Adventurer’s Guide — dragonborn,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN04956,Vesharr,nome,masculino,Dragonborn,Dragonborn de Tymanther,Tymanther,Chessenta; Unther border; Akanamere; eastern Inner Sea,gerado_compativel,D&D Basic Rules 2014 + Sword Coast Adventurer’s Guide — dragonborn,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN04957,Veshrin,nome,masculino,Dragonborn,Dragonborn de Tymanther,Tymanther,Chessenta; Unther border; Akanamere; eastern Inner Sea,gerado_compativel,D&D Basic Rules 2014 + Sword Coast Adventurer’s Guide — dragonborn,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN04958,Balmash,nome,masculino,Dragonborn,Dragonborn de Tymanther,Tymanther,Chessenta; Unther border; Akanamere; eastern Inner Sea,gerado_compativel,D&D Basic Rules 2014 + Sword Coast Adventurer’s Guide — dragonborn,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN04959,Krivjed,nome,masculino,Dragonborn,Dragonborn de Tymanther,Tymanther,Chessenta; Unther border; Akanamere; eastern Inner Sea,gerado_compativel,D&D Basic Rules 2014 + Sword Coast Adventurer’s Guide — dragonborn,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN04960,Bharkan,nome,masculino,Dragonborn,Dragonborn de Tymanther,Tymanther,Chessenta; Unther border; Akanamere; eastern Inner Sea,gerado_compativel,D&D Basic Rules 2014 + Sword Coast Adventurer’s Guide — dragonborn,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN04961,Veshkan,nome,masculino,Dragonborn,Dragonborn de Tymanther,Tymanther,Chessenta; Unther border; Akanamere; eastern Inner Sea,gerado_compativel,D&D Basic Rules 2014 + Sword Coast Adventurer’s Guide — dragonborn,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN04962,Mishina,nome,feminino,Dragonborn,Dragonborn de Tymanther,Tymanther,Chessenta; Unther border; Akanamere; eastern Inner Sea,gerado_compativel,D&D Basic Rules 2014 + Sword Coast Adventurer’s Guide — dragonborn,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN04963,Farilar,nome,feminino,Dragonborn,Dragonborn de Tymanther,Tymanther,Chessenta; Unther border; Akanamere; eastern Inner Sea,gerado_compativel,D&D Basic Rules 2014 + Sword Coast Adventurer’s Guide — dragonborn,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN04964,Farisha,nome,feminino,Dragonborn,Dragonborn de Tymanther,Tymanther,Chessenta; Unther border; Akanamere; eastern Inner Sea,gerado_compativel,D&D Basic Rules 2014 + Sword Coast Adventurer’s Guide — dragonborn,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN04965,Havijit,nome,feminino,Dragonborn,Dragonborn de Tymanther,Tymanther,Chessenta; Unther border; Akanamere; eastern Inner Sea,gerado_compativel,D&D Basic Rules 2014 + Sword Coast Adventurer’s Guide — dragonborn,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN04966,Havisha,nome,feminino,Dragonborn,Dragonborn de Tymanther,Tymanther,Chessenta; Unther border; Akanamere; eastern Inner Sea,gerado_compativel,D&D Basic Rules 2014 + Sword Coast Adventurer’s Guide — dragonborn,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN04967,Verajit,nome,feminino,Dragonborn,Dragonborn de Tymanther,Tymanther,Chessenta; Unther border; Akanamere; eastern Inner Sea,gerado_compativel,D&D Basic Rules 2014 + Sword Coast Adventurer’s Guide — dragonborn,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN04968,Surijit,nome,feminino,Dragonborn,Dragonborn de Tymanther,Tymanther,Chessenta; Unther border; Akanamere; eastern Inner Sea,gerado_compativel,D&D Basic Rules 2014 + Sword Coast Adventurer’s Guide — dragonborn,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN04969,Verasha,nome,feminino,Dragonborn,Dragonborn de Tymanther,Tymanther,Chessenta; Unther border; Akanamere; eastern Inner Sea,gerado_compativel,D&D Basic Rules 2014 + Sword Coast Adventurer’s Guide — dragonborn,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN04970,Havideh,nome,feminino,Dragonborn,Dragonborn de Tymanther,Tymanther,Chessenta; Unther border; Akanamere; eastern Inner Sea,gerado_compativel,D&D Basic Rules 2014 + Sword Coast Adventurer’s Guide — dragonborn,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN04971,Surideh,nome,feminino,Dragonborn,Dragonborn de Tymanther,Tymanther,Chessenta; Unther border; Akanamere; eastern Inner Sea,gerado_compativel,D&D Basic Rules 2014 + Sword Coast Adventurer’s Guide — dragonborn,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN04972,Veradeh,nome,feminino,Dragonborn,Dragonborn de Tymanther,Tymanther,Chessenta; Unther border; Akanamere; eastern Inner Sea,gerado_compativel,D&D Basic Rules 2014 + Sword Coast Adventurer’s Guide — dragonborn,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
